row_id,subject,upperbody_label,split_group
1151,3,TLF,global_val
1152,3,TLF,global_val
1153,3,TLF,global_val
1154,3,TLF,global_val
1155,3,TLF,global_val
1156,3,TLF,global_val
1157,3,TLF,global_val
1158,3,TLF,global_val
1159,3,TLF,global_val
1160,3,TLF,global_val
1161,3,TLF,global_val
1162,3,TLF,global_val
1163,3,TLF,global_val
1164,3,TLF,global_val
1165,3,TLF,global_val
1166,3,TLF,global_val
1167,3,TLF,global_val
1168,3,TLF,global_val
1169,3,TLF,global_val
1170,3,TLF,global_val
1171,3,TLF,global_val
1172,3,TLF,global_val
1173,3,TLF,global_val
1174,3,TLF,global_val
1175,3,TLF,global_val
1176,3,TLF,global_val
1177,3,TLF,global_val
1178,3,TLF,global_val
1179,3,TLF,global_val
1180,3,TLF,global_val
1181,3,TLF,global_val
1182,3,TLF,global_val
1183,3,TLF,global_val
1184,3,TLF,global_val
1185,3,TLF,global_val
1186,3,TLF,global_val
1187,3,TLF,global_val
1188,3,TLF,global_val
1189,3,TLF,global_val
1190,3,TLF,global_val
1191,3,TLF,global_val
1192,3,TLF,global_val
1193,3,TLF,global_val
1194,3,TLF,global_val
1195,3,TLF,global_val
1196,3,TLF,global_val
1197,3,TLF,global_val
1198,3,TLF,global_val
1199,3,TLF,global_val
1200,3,TLF,global_val
1201,3,TLF,global_val
1202,3,TLF,global_val
1203,3,TLF,global_val
1204,3,TLF,global_val
1205,3,TLF,global_val
1206,3,TLF,global_val
1207,3,TLF,global_val
1208,3,TLF,global_val
1209,3,TLF,global_val
1210,3,TLF,global_val
1211,3,TLF,global_val
1212,3,TLF,global_val
1213,3,TLF,global_val
1214,3,TLF,global_val
1215,3,TLF,global_val
1216,3,TLF,global_val
1217,3,TLF,global_val
1218,3,TLF,global_val
1219,3,TLF,global_val
1220,3,TLF,global_val
1221,3,TLF,global_val
1222,3,TLF,global_val
1223,3,TLF,global_val
1224,3,TLF,global_val
1225,3,TLF,global_val
1226,3,TLF,global_val
1227,3,TLF,global_val
1228,3,TLF,global_val
1229,3,TLF,global_val
1230,3,TLF,global_val
1231,3,TLF,global_val
1232,3,TLF,global_val
1233,3,TLF,global_val
1234,3,TLF,global_val
1235,3,TLF,global_val
1236,3,TLF,global_val
1237,3,TLF,global_val
1238,3,TLF,global_val
1239,3,TLF,global_val
1240,3,TLF,global_val
1241,3,TLL,global_val
1242,3,TLL,global_val
1243,3,TLL,global_val
1244,3,TLL,global_val
1245,3,TLL,global_val
1246,3,TLL,global_val
1247,3,TLL,global_val
1248,3,TLL,global_val
1249,3,TLL,global_val
1250,3,TLL,global_val
1251,3,TLL,global_val
1252,3,TLL,global_val
1253,3,TLL,global_val
1254,3,TLL,global_val
1255,3,TLL,global_val
1256,3,TLL,global_val
1257,3,TLL,global_val
1258,3,TLL,global_val
1259,3,TLL,global_val
1260,3,TLL,global_val
1261,3,TLL,global_val
1262,3,TLL,global_val
1263,3,TLL,global_val
1264,3,TLL,global_val
1265,3,TLL,global_val
1266,3,TLL,global_val
1267,3,TLL,global_val
1268,3,TLL,global_val
1269,3,TLL,global_val
1270,3,TLL,global_val
1271,3,TLR,global_val
1272,3,TLR,global_val
1273,3,TLR,global_val
1274,3,TLR,global_val
1275,3,TLR,global_val
1276,3,TLR,global_val
1277,3,TLR,global_val
1278,3,TLR,global_val
1279,3,TLR,global_val
1280,3,TLR,global_val
1281,3,TLR,global_val
1282,3,TLR,global_val
1283,3,TLR,global_val
1284,3,TLR,global_val
1285,3,TLR,global_val
1286,3,TLR,global_val
1287,3,TLR,global_val
1288,3,TLR,global_val
1289,3,TLR,global_val
1290,3,TLR,global_val
1291,3,TLR,global_val
1292,3,TLR,global_val
1293,3,TLR,global_val
1294,3,TLR,global_val
1295,3,TLR,global_val
1296,3,TLR,global_val
1297,3,TLR,global_val
1298,3,TLR,global_val
1299,3,TLR,global_val
1300,3,TLR,global_val
1301,3,TUP,global_val
1302,3,TUP,global_val
1303,3,TUP,global_val
1304,3,TUP,global_val
1305,3,TUP,global_val
1306,3,TUP,global_val
1307,3,TUP,global_val
1308,3,TUP,global_val
1309,3,TUP,global_val
1310,3,TUP,global_val
1311,3,TUP,global_val
1312,3,TUP,global_val
1313,3,TUP,global_val
1314,3,TUP,global_val
1315,3,TUP,global_val
1316,3,TUP,global_val
1317,3,TUP,global_val
1318,3,TUP,global_val
1319,3,TUP,global_val
1320,3,TUP,global_val
1321,3,TUP,global_val
1322,3,TUP,global_val
1323,3,TUP,global_val
1324,3,TUP,global_val
1325,3,TUP,global_val
1326,3,TUP,global_val
1327,3,TUP,global_val
1328,3,TUP,global_val
1329,3,TUP,global_val
1330,3,TUP,global_val
1331,3,TUP,global_val
1332,3,TUP,global_val
1333,3,TUP,global_val
1334,3,TUP,global_val
1335,3,TUP,global_val
1336,3,TUP,global_val
1337,3,TUP,global_val
1338,3,TUP,global_val
1339,3,TUP,global_val
1340,3,TUP,global_val
1341,3,TUP,global_val
1342,3,TUP,global_val
1343,3,TUP,global_val
1344,3,TUP,global_val
1345,3,TUP,global_val
1346,3,TUP,global_val
1347,3,TUP,global_val
1348,3,TUP,global_val
1349,3,TUP,global_val
1350,3,TUP,global_val
1351,3,TUP,global_val
1352,3,TUP,global_val
1353,3,TUP,global_val
1354,3,TUP,global_val
1355,3,TUP,global_val
1356,3,TUP,global_val
1357,3,TUP,global_val
1358,3,TUP,global_val
1359,3,TUP,global_val
1360,3,TUP,global_val
1361,3,TUP,global_val
1362,3,TUP,global_val
1363,3,TUP,global_val
1364,3,TUP,global_val
1365,3,TUP,global_val
1366,3,TUP,global_val
1367,3,TUP,global_val
1368,3,TUP,global_val
1369,3,TUP,global_val
1370,3,TUP,global_val
1371,3,TUP,global_val
1372,3,TUP,global_val
1373,3,TUP,global_val
1374,3,TUP,global_val
1375,3,TUP,global_val
1376,3,TUP,global_val
1377,3,TUP,global_val
1378,3,TUP,global_val
1379,3,TUP,global_val
1380,3,TUP,global_val
1381,3,TUP,global_val
1382,3,TUP,global_val
1383,3,TUP,global_val
1384,3,TUP,global_val
1385,3,TUP,global_val
1386,3,TUP,global_val
1387,3,TUP,global_val
1388,3,TUP,global_val
1389,3,TUP,global_val
1390,3,TUP,global_val
1391,3,TUP,global_val
1392,3,TUP,global_val
1393,3,TUP,global_val
1394,3,TUP,global_val
1395,3,TUP,global_val
1396,3,TUP,global_val
1397,3,TUP,global_val
1398,3,TUP,global_val
1399,3,TUP,global_val
1400,3,TUP,global_val
1401,3,TUP,global_val
1402,3,TUP,global_val
1403,3,TUP,global_val
1404,3,TUP,global_val
1405,3,TUP,global_val
1406,3,TUP,global_val
1407,3,TUP,global_val
1408,3,TUP,global_val
1409,3,TUP,global_val
1410,3,TUP,global_val
1411,3,TUP,global_val
1412,3,TUP,global_val
1413,3,TUP,global_val
1414,3,TUP,global_val
1415,3,TUP,global_val
1416,3,TUP,global_val
1417,3,TUP,global_val
1418,3,TUP,global_val
1419,3,TUP,global_val
1420,3,TUP,global_val
1421,3,TUP,global_val
1422,3,TUP,global_val
1423,3,TUP,global_val
1424,3,TUP,global_val
1425,3,TUP,global_val
1426,3,TUP,global_val
1427,3,TUP,global_val
1428,3,TUP,global_val
1429,3,TUP,global_val
1430,3,TUP,global_val
1431,3,TUP,global_val
1432,3,TUP,global_val
1433,3,TUP,global_val
1434,3,TUP,global_val
1435,3,TUP,global_val
1436,3,TUP,global_val
1437,3,TUP,global_val
1438,3,TUP,global_val
1439,3,TUP,global_val
1440,3,TUP,global_val
1441,3,TUP,global_val
1442,3,TUP,global_val
1443,3,TUP,global_val
1444,3,TUP,global_val
1445,3,TUP,global_val
1446,3,TUP,global_val
1447,3,TUP,global_val
1448,3,TUP,global_val
1449,3,TUP,global_val
1450,3,TUP,global_val
1451,3,TUP,global_val
1452,3,TUP,global_val
1453,3,TUP,global_val
1454,3,TUP,global_val
1455,3,TUP,global_val
1456,3,TUP,global_val
1457,3,TUP,global_val
1458,3,TUP,global_val
1459,3,TUP,global_val
1460,3,TUP,global_val
1461,3,TUP,global_val
1462,3,TUP,global_val
1463,3,TUP,global_val
1464,3,TUP,global_val
1465,3,TUP,global_val
1466,3,TUP,global_val
1467,3,TUP,global_val
1468,3,TUP,global_val
1469,3,TUP,global_val
1470,4,TLB,global_train
1471,4,TLB,global_train
1472,4,TLB,global_train
1473,4,TLB,global_train
1474,4,TLB,global_train
1475,4,TLB,global_train
1476,4,TLB,global_train
1477,4,TLB,global_train
1478,4,TLB,global_train
1479,4,TLB,global_train
1480,4,TLB,global_train
1481,4,TLB,global_train
1482,4,TLB,global_train
1483,4,TLB,global_train
1484,4,TLB,global_train
1485,4,TLB,global_train
1486,4,TLB,global_train
1487,4,TLB,global_train
1488,4,TLB,global_train
1489,4,TLB,global_train
1490,4,TLB,global_train
1491,4,TLB,global_train
1492,4,TLB,global_train
1493,4,TLB,global_train
1494,4,TLB,global_train
1495,4,TLB,global_train
1496,4,TLB,global_train
1497,4,TLB,global_train
1498,4,TLB,global_train
1499,4,TLB,global_train
1500,4,TLB,global_train
1501,4,TLB,global_train
1502,4,TLB,global_train
1503,4,TLB,global_train
1504,4,TLB,global_train
1505,4,TLB,global_train
1506,4,TLB,global_train
1507,4,TLB,global_train
1508,4,TLB,global_train
1509,4,TLB,global_train
1510,4,TLB,global_train
1511,4,TLB,global_train
1512,4,TLB,global_train
1513,4,TLB,global_train
1514,4,TLB,global_train
1515,4,TLB,global_train
1516,4,TLB,global_train
1517,4,TLF,global_train
1518,4,TLF,global_train
1519,4,TLF,global_train
1520,4,TLF,global_train
1521,4,TLF,global_train
1522,4,TLF,global_train
1523,4,TLF,global_train
1524,4,TLF,global_train
1525,4,TLF,global_train
1526,4,TLF,global_train
1527,4,TLF,global_train
1528,4,TLF,global_train
1529,4,TLF,global_train
1530,4,TLF,global_train
1531,4,TLF,global_train
1532,4,TLF,global_train
1533,4,TLF,global_train
1534,4,TLF,global_train
1535,4,TLF,global_train
1536,4,TLF,global_train
1537,4,TLF,global_train
1538,4,TLF,global_train
1539,4,TLF,global_train
1540,4,TLF,global_train
1541,4,TLF,global_train
1542,4,TLF,global_train
1543,4,TLF,global_train
1544,4,TLF,global_train
1545,4,TLF,global_train
1546,4,TLF,global_train
1547,4,TLF,global_train
1548,4,TLF,global_train
1549,4,TLF,global_train
1550,4,TLF,global_train
1551,4,TLF,global_train
1552,4,TLF,global_train
1553,4,TLF,global_train
1554,4,TLF,global_train
1555,4,TLF,global_train
1556,4,TLF,global_train
1557,4,TLF,global_train
1558,4,TLF,global_train
1559,4,TLF,global_train
1560,4,TLF,global_train
1561,4,TLF,global_train
1562,4,TLF,global_train
1563,4,TLF,global_train
1564,4,TLF,global_train
1565,4,TLF,global_train
1566,4,TLF,global_train
1567,4,TLF,global_train
1568,4,TLF,global_train
1569,4,TLF,global_train
1570,4,TLF,global_train
1571,4,TLF,global_train
1572,4,TLF,global_train
1573,4,TLF,global_train
1574,4,TLF,global_train
1575,4,TLF,global_train
1576,4,TLF,global_train
1577,4,TLF,global_train
1578,4,TLF,global_train
1579,4,TLF,global_train
1580,4,TLF,global_train
1581,4,TLF,global_train
1582,4,TLF,global_train
1583,4,TLF,global_train
1584,4,TLF,global_train
1585,4,TLF,global_train
1586,4,TLF,global_train
1587,4,TLF,global_train
1588,4,TLF,global_train
1589,4,TLF,global_train
1590,4,TLF,global_train
1591,4,TLF,global_train
1592,4,TLF,global_train
1593,4,TLF,global_train
1594,4,TLF,global_train
1595,4,TLF,global_train
1596,4,TLF,global_train
1597,4,TLF,global_train
1598,4,TLF,global_train
1599,4,TLF,global_train
1600,4,TLF,global_train
1601,4,TLF,global_train
1602,4,TLF,global_train
1603,4,TLF,global_train
1604,4,TLF,global_train
1605,4,TLF,global_train
1606,4,TLF,global_train
1607,4,TLF,global_train
1608,4,TLF,global_train
1609,4,TLF,global_train
1610,4,TLF,global_train
1611,4,TLF,global_train
1612,4,TLF,global_train
1613,4,TLF,global_train
1614,4,TLF,global_train
1615,4,TLF,global_train
1616,4,TLF,global_train
1617,4,TLF,global_train
1618,4,TLF,global_train
1619,4,TLF,global_train
1620,4,TLF,global_train
1621,4,TLF,global_train
1622,4,TLF,global_train
1623,4,TLF,global_train
1624,4,TLF,global_train
1625,4,TLF,global_train
1626,4,TLF,global_train
1627,4,TLF,global_train
1628,4,TLF,global_train
1629,4,TLF,global_train
1630,4,TLF,global_train
1631,4,TLF,global_train
1632,4,TLF,global_train
1633,4,TLF,global_train
1634,4,TLF,global_train
1635,4,TLF,global_train
1636,4,TLF,global_train
1637,4,TLF,global_train
1638,4,TLF,global_train
1639,4,TLF,global_train
1640,4,TLF,global_train
1641,4,TLF,global_train
1642,4,TLF,global_train
1643,4,TLF,global_train
1644,4,TLF,global_train
1645,4,TLF,global_train
1646,4,TLF,global_train
1647,4,TLF,global_train
1648,4,TLF,global_train
1649,4,TLF,global_train
1650,4,TLF,global_train
1651,4,TLF,global_train
1652,4,TLF,global_train
1653,4,TLF,global_train
1654,4,TLF,global_train
1655,4,TLF,global_train
1656,4,TLF,global_train
1657,4,TLF,global_train
1658,4,TLF,global_train
1659,4,TLF,global_train
1660,4,TLF,global_train
1661,4,TLF,global_train
1662,4,TLF,global_train
1663,4,TLF,global_train
1664,4,TLF,global_train
1665,4,TLF,global_train
1666,4,TLF,global_train
1667,4,TLF,global_train
1668,4,TLF,global_train
1669,4,TLF,global_train
1670,4,TLF,global_train
1671,4,TLF,global_train
1672,4,TLF,global_train
1673,4,TLF,global_train
1674,4,TLF,global_train
1675,4,TLF,global_train
1676,4,TLF,global_train
1677,4,TLF,global_train
1678,4,TLF,global_train
1679,4,TLF,global_train
1680,4,TLF,global_train
1681,4,TLF,global_train
1682,4,TLF,global_train
1683,4,TLF,global_train
1684,4,TLF,global_train
1685,4,TLF,global_train
1686,4,TLF,global_train
1687,4,TLF,global_train
1688,4,TLF,global_train
1689,4,TLF,global_train
1690,4,TLF,global_train
1691,4,TLF,global_train
1692,4,TLF,global_train
1693,4,TLF,global_train
1694,4,TLF,global_train
1695,4,TLF,global_train
1696,4,TLF,global_train
1697,4,TLF,global_train
1698,4,TLF,global_train
1699,4,TLF,global_train
1700,4,TLF,global_train
1701,4,TLF,global_train
1702,4,TLF,global_train
1703,4,TLF,global_train
1704,4,TLF,global_train
1705,4,TLF,global_train
1706,4,TLF,global_train
1707,4,TLF,global_train
1708,4,TLF,global_train
1709,4,TLF,global_train
1710,4,TLF,global_train
1711,4,TLF,global_train
1712,4,TLF,global_train
1713,4,TLF,global_train
1714,4,TLF,global_train
1715,4,TLF,global_train
1716,4,TLF,global_train
1717,4,TLF,global_train
1718,4,TLF,global_train
1719,4,TLF,global_train
1720,4,TLF,global_train
1721,4,TLF,global_train
1722,4,TLL,global_train
1723,4,TLL,global_train
1724,4,TLL,global_train
1725,4,TLL,global_train
1726,4,TLL,global_train
1727,4,TLL,global_train
1728,4,TLL,global_train
1729,4,TLL,global_train
1730,4,TLL,global_train
1731,4,TLL,global_train
1732,4,TLL,global_train
1733,4,TLL,global_train
1734,4,TLL,global_train
1735,4,TLL,global_train
1736,4,TLL,global_train
1737,4,TLL,global_train
1738,4,TLL,global_train
1739,4,TLL,global_train
1740,4,TLL,global_train
1741,4,TLL,global_train
1742,4,TLL,global_train
1743,4,TLL,global_train
1744,4,TLL,global_train
1745,4,TLL,global_train
1746,4,TLL,global_train
1747,4,TLL,global_train
1748,4,TLL,global_train
1749,4,TLL,global_train
1750,4,TLL,global_train
1751,4,TLL,global_train
1752,4,TLR,global_train
1753,4,TLR,global_train
1754,4,TLR,global_train
1755,4,TLR,global_train
1756,4,TLR,global_train
1757,4,TLR,global_train
1758,4,TLR,global_train
1759,4,TLR,global_train
1760,4,TLR,global_train
1761,4,TLR,global_train
1762,4,TLR,global_train
1763,4,TLR,global_train
1764,4,TLR,global_train
1765,4,TLR,global_train
1766,4,TLR,global_train
1767,4,TLR,global_train
1768,4,TLR,global_train
1769,4,TLR,global_train
1770,4,TLR,global_train
1771,4,TLR,global_train
1772,4,TLR,global_train
1773,4,TLR,global_train
1774,4,TLR,global_train
1775,4,TLR,global_train
1776,4,TLR,global_train
1777,4,TLR,global_train
1778,4,TLR,global_train
1779,4,TLR,global_train
1780,4,TLR,global_train
1781,4,TLR,global_train
1782,4,TUP,global_train
1783,4,TUP,global_train
1784,4,TUP,global_train
1785,4,TUP,global_train
1786,4,TUP,global_train
1787,4,TUP,global_train
1788,4,TUP,global_train
1789,4,TUP,global_train
1790,4,TUP,global_train
1791,4,TUP,global_train
1792,4,TUP,global_train
1793,4,TUP,global_train
1794,4,TUP,global_train
1795,4,TUP,global_train
1796,4,TUP,global_train
1797,4,TUP,global_train
1798,4,TUP,global_train
1799,4,TUP,global_train
1800,4,TUP,global_train
1801,4,TUP,global_train
1802,4,TUP,global_train
1803,4,TUP,global_train
1804,4,TUP,global_train
1805,4,TUP,global_train
1806,4,TUP,global_train
1807,4,TUP,global_train
1808,4,TUP,global_train
1809,4,TUP,global_train
1810,4,TUP,global_train
1811,4,TUP,global_train
1812,4,TUP,global_train
1813,4,TUP,global_train
1814,4,TUP,global_train
1815,4,TUP,global_train
1816,4,TUP,global_train
1817,4,TUP,global_train
1818,4,TUP,global_train
1819,4,TUP,global_train
1820,4,TUP,global_train
1821,4,TUP,global_train
1822,4,TUP,global_train
1823,4,TUP,global_train
1824,4,TUP,global_train
1825,4,TUP,global_train
1826,4,TUP,global_train
1827,4,TUP,global_train
1828,4,TUP,global_train
1829,4,TUP,global_train
1830,4,TUP,global_train
1831,4,TUP,global_train
1832,4,TUP,global_train
1833,4,TUP,global_train
1834,4,TUP,global_train
1835,4,TUP,global_train
1836,4,TUP,global_train
1837,4,TUP,global_train
1838,4,TUP,global_train
1839,4,TUP,global_train
1840,4,TUP,global_train
1841,4,TUP,global_train
1842,4,TUP,global_train
1843,4,TUP,global_train
1844,4,TUP,global_train
1845,4,TUP,global_train
1846,4,TUP,global_train
1847,4,TUP,global_train
1848,4,TUP,global_train
1849,4,TUP,global_train
1850,4,TUP,global_train
1851,4,TUP,global_train
1852,4,TUP,global_train
1853,4,TUP,global_train
1854,4,TUP,global_train
1855,4,TUP,global_train
1856,4,TUP,global_train
1857,4,TUP,global_train
1858,4,TUP,global_train
1859,4,TUP,global_train
1860,4,TUP,global_train
1861,4,TUP,global_train
1862,4,TUP,global_train
1863,4,TUP,global_train
1864,4,TUP,global_train
1865,4,TUP,global_train
1866,4,TUP,global_train
1867,4,TUP,global_train
1868,4,TUP,global_train
1869,4,TUP,global_train
1870,4,TUP,global_train
1871,4,TUP,global_train
1872,4,TUP,global_train
1873,4,TUP,global_train
1874,4,TUP,global_train
1875,4,TUP,global_train
1876,4,TUP,global_train
1877,4,TUP,global_train
1878,4,TUP,global_train
1879,4,TUP,global_train
1880,4,TUP,global_train
1881,4,TUP,global_train
1882,4,TUP,global_train
1883,4,TUP,global_train
1884,4,TUP,global_train
1885,4,TUP,global_train
1886,4,TUP,global_train
1887,4,TUP,global_train
1888,4,TUP,global_train
1889,4,TUP,global_train
1890,4,TUP,global_train
1891,4,TUP,global_train
1892,4,TUP,global_train
1893,4,TUP,global_train
1894,4,TUP,global_train
1895,4,TUP,global_train
1896,4,TUP,global_train
1897,4,TUP,global_train
1898,4,TUP,global_train
1899,4,TUP,global_train
1900,4,TUP,global_train
1901,4,TUP,global_train
1902,4,TUP,global_train
1903,4,TUP,global_train
1904,4,TUP,global_train
1905,4,TUP,global_train
1906,4,TUP,global_train
1907,4,TUP,global_train
1908,4,TUP,global_train
1909,4,TUP,global_train
1910,4,TUP,global_train
1911,4,TUP,global_train
1912,4,TUP,global_train
1913,4,TUP,global_train
1914,4,TUP,global_train
1915,4,TUP,global_train
1916,4,TUP,global_train
1917,4,TUP,global_train
1918,4,TUP,global_train
1919,4,TUP,global_train
1920,4,TUP,global_train
1921,4,TUP,global_train
1922,4,TUP,global_train
1923,4,TUP,global_train
1924,4,TUP,global_train
1925,4,TUP,global_train
1926,4,TUP,global_train
1927,4,TUP,global_train
1928,4,TUP,global_train
1929,4,TUP,global_train
1930,4,TUP,global_train
1931,4,TUP,global_train
1932,4,TUP,global_train
1933,4,TUP,global_train
1934,4,TUP,global_train
1935,4,TUP,global_train
1936,4,TUP,global_train
1937,4,TUP,global_train
1938,4,TUP,global_train
1939,4,TUP,global_train
1940,4,TUP,global_train
1941,4,TUP,global_train
1942,4,TUP,global_train
1943,4,TUP,global_train
1944,4,TUP,global_train
1945,4,TUP,global_train
1946,4,TUP,global_train
1947,4,TUP,global_train
1948,4,TUP,global_train
1949,4,TUP,global_train
1950,5,TLF,global_train
1951,5,TLF,global_train
1952,5,TLF,global_train
1953,5,TLF,global_train
1954,5,TLF,global_train
1955,5,TLF,global_train
1956,5,TLF,global_train
1957,5,TLF,global_train
1958,5,TLF,global_train
1959,5,TLF,global_train
1960,5,TLF,global_train
1961,5,TLF,global_train
1962,5,TLF,global_train
1963,5,TLF,global_train
1964,5,TLF,global_train
1965,5,TLF,global_train
1966,5,TLF,global_train
1967,5,TLF,global_train
1968,5,TLF,global_train
1969,5,TLF,global_train
1970,5,TLF,global_train
1971,5,TLF,global_train
1972,5,TLF,global_train
1973,5,TLF,global_train
1974,5,TLF,global_train
1975,5,TLF,global_train
1976,5,TLF,global_train
1977,5,TLF,global_train
1978,5,TLF,global_train
1979,5,TLF,global_train
1980,5,TLF,global_train
1981,5,TLF,global_train
1982,5,TLF,global_train
1983,5,TLF,global_train
1984,5,TLF,global_train
1985,5,TLF,global_train
1986,5,TLF,global_train
1987,5,TLF,global_train
1988,5,TLF,global_train
1989,5,TLF,global_train
1990,5,TLF,global_train
1991,5,TLF,global_train
1992,5,TLF,global_train
1993,5,TLF,global_train
1994,5,TLF,global_train
1995,5,TLF,global_train
1996,5,TLF,global_train
1997,5,TLF,global_train
1998,5,TLF,global_train
1999,5,TLF,global_train
2000,5,TLF,global_train
2001,5,TLF,global_train
2002,5,TLF,global_train
2003,5,TLF,global_train
2004,5,TLF,global_train
2005,5,TLF,global_train
2006,5,TLF,global_train
2007,5,TLF,global_train
2008,5,TLF,global_train
2009,5,TLF,global_train
2010,5,TLF,global_train
2011,5,TLF,global_train
2012,5,TLF,global_train
2013,5,TLF,global_train
2014,5,TLF,global_train
2015,5,TLF,global_train
2016,5,TLF,global_train
2017,5,TLF,global_train
2018,5,TLF,global_train
2019,5,TLF,global_train
2020,5,TLF,global_train
2021,5,TLF,global_train
2022,5,TLF,global_train
2023,5,TLF,global_train
2024,5,TLF,global_train
2025,5,TLF,global_train
2026,5,TLF,global_train
2027,5,TLF,global_train
2028,5,TLF,global_train
2029,5,TLF,global_train
2030,5,TLF,global_train
2031,5,TLF,global_train
2032,5,TLF,global_train
2033,5,TLF,global_train
2034,5,TLF,global_train
2035,5,TLF,global_train
2036,5,TLF,global_train
2037,5,TLF,global_train
2038,5,TLF,global_train
2039,5,TLF,global_train
2040,5,TLF,global_train
2041,5,TLF,global_train
2042,5,TLF,global_train
2043,5,TLF,global_train
2044,5,TLF,global_train
2045,5,TLF,global_train
2046,5,TLF,global_train
2047,5,TLF,global_train
2048,5,TLF,global_train
2049,5,TLF,global_train
2050,5,TLF,global_train
2051,5,TLF,global_train
2052,5,TLF,global_train
2053,5,TLF,global_train
2054,5,TLF,global_train
2055,5,TLF,global_train
2056,5,TLF,global_train
2057,5,TLF,global_train
2058,5,TLF,global_train
2059,5,TLF,global_train
2060,5,TLF,global_train
2061,5,TLF,global_train
2062,5,TLF,global_train
2063,5,TLF,global_train
2064,5,TLF,global_train
2065,5,TLF,global_train
2066,5,TLF,global_train
2067,5,TLF,global_train
2068,5,TLF,global_train
2069,5,TLF,global_train
2070,5,TLF,global_train
2071,5,TLF,global_train
2072,5,TLF,global_train
2073,5,TLF,global_train
2074,5,TLF,global_train
2075,5,TLF,global_train
2076,5,TLF,global_train
2077,5,TLF,global_train
2078,5,TLF,global_train
2079,5,TLF,global_train
2080,5,TLF,global_train
2081,5,TLF,global_train
2082,5,TLF,global_train
2083,5,TLF,global_train
2084,5,TLF,global_train
2085,5,TLF,global_train
2086,5,TLF,global_train
2087,5,TLF,global_train
2088,5,TLF,global_train
2089,5,TLF,global_train
2090,5,TLF,global_train
2091,5,TLF,global_train
2092,5,TLF,global_train
2093,5,TLF,global_train
2094,5,TLF,global_train
2095,5,TLF,global_train
2096,5,TLF,global_train
2097,5,TLF,global_train
2098,5,TLF,global_train
2099,5,TLF,global_train
2100,5,TLF,global_train
2101,5,TLF,global_train
2102,5,TLF,global_train
2103,5,TLF,global_train
2104,5,TLF,global_train
2105,5,TLF,global_train
2106,5,TLF,global_train
2107,5,TLF,global_train
2108,5,TLF,global_train
2109,5,TLF,global_train
2110,5,TLF,global_train
2111,5,TLF,global_train
2112,5,TLF,global_train
2113,5,TLF,global_train
2114,5,TLF,global_train
2115,5,TLF,global_train
2116,5,TLF,global_train
2117,5,TLF,global_train
2118,5,TLF,global_train
2119,5,TLF,global_train
2120,5,TLF,global_train
2121,5,TLF,global_train
2122,5,TLF,global_train
2123,5,TLF,global_train
2124,5,TLF,global_train
2125,5,TLF,global_train
2126,5,TLF,global_train
2127,5,TLF,global_train
2128,5,TLF,global_train
2129,5,TLF,global_train
2130,5,TLF,global_train
2131,5,TLF,global_train
2132,5,TLF,global_train
2133,5,TLF,global_train
2134,5,TLF,global_train
2135,5,TLF,global_train
2136,5,TLF,global_train
2137,5,TLF,global_train
2138,5,TLF,global_train
2139,5,TLF,global_train
2140,5,TLF,global_train
2141,5,TLF,global_train
2142,5,TLF,global_train
2143,5,TLF,global_train
2144,5,TLF,global_train
2145,5,TLF,global_train
2146,5,TLF,global_train
2147,5,TLF,global_train
2148,5,TLF,global_train
2149,5,TLF,global_train
2150,5,TLF,global_train
2151,5,TLF,global_train
2152,5,TLF,global_train
2153,5,TLF,global_train
2154,5,TLF,global_train
2155,5,TLF,global_train
2156,5,TLF,global_train
2157,5,TLF,global_train
2158,5,TLF,global_train
2159,5,TLF,global_train
2160,5,TLF,global_train
2161,5,TLF,global_train
2162,5,TLF,global_train
2163,5,TLF,global_train
2164,5,TLF,global_train
2165,5,TLF,global_train
2166,5,TLF,global_train
2167,5,TLF,global_train
2168,5,TLF,global_train
2169,5,TLF,global_train
2170,5,TLF,global_train
2171,5,TLF,global_train
2172,5,TLF,global_train
2173,5,TLF,global_train
2174,5,TLF,global_train
2175,5,TLF,global_train
2176,5,TLF,global_train
2177,5,TLF,global_train
2178,5,TLF,global_train
2179,5,TLF,global_train
2180,5,TLF,global_train
2181,5,TLF,global_train
2182,5,TLF,global_train
2183,5,TLF,global_train
2184,5,TLF,global_train
2185,5,TLF,global_train
2186,5,TLF,global_train
2187,5,TLF,global_train
2188,5,TLF,global_train
2189,5,TLF,global_train
2190,5,TLF,global_train
2191,5,TLF,global_train
2192,5,TLF,global_train
2193,5,TLL,global_train
2194,5,TLL,global_train
2195,5,TLL,global_train
2196,5,TLL,global_train
2197,5,TLL,global_train
2198,5,TLL,global_train
2199,5,TLL,global_train
2200,5,TLL,global_train
2201,5,TLL,global_train
2202,5,TLL,global_train
2203,5,TLL,global_train
2204,5,TLL,global_train
2205,5,TLL,global_train
2206,5,TLL,global_train
2207,5,TLL,global_train
2208,5,TLL,global_train
2209,5,TLL,global_train
2210,5,TLL,global_train
2211,5,TLL,global_train
2212,5,TLL,global_train
2213,5,TLL,global_train
2214,5,TLL,global_train
2215,5,TLL,global_train
2216,5,TLL,global_train
2217,5,TLL,global_train
2218,5,TLL,global_train
2219,5,TLL,global_train
2220,5,TLL,global_train
2221,5,TLL,global_train
2222,5,TLL,global_train
2223,5,TLR,global_train
2224,5,TLR,global_train
2225,5,TLR,global_train
